,sample.id,sample.name,property.name,value_integer,value_text,value_date
2895,721,OP205072.1,COUNTRY,,United Kingdom,
2896,721,OP205072.1,GEO_LOCATION,,United Kingdom,
2897,721,OP205072.1,HOST,,Homo sapiens,
2898,509,OP205073.1,COLLECTION_DATE,,2022-06-08,
2899,509,OP205073.1,RELEASE_DATE,,,2022-08-18
2900,509,OP205073.1,ISOLATE,,MPXV_UK_2022_9000067,
2901,509,OP205073.1,LENGTH,197209.0,,
2902,509,OP205073.1,SEQ_TECH,,Illumina,
2903,509,OP205073.1,COUNTRY,,United Kingdom,
2904,509,OP205073.1,GEO_LOCATION,,United Kingdom,
2905,509,OP205073.1,HOST,,Homo sapiens,
2906,190,OP205074.1,COLLECTION_DATE,,2022-06-07,
2907,190,OP205074.1,RELEASE_DATE,,,2022-08-18
2908,190,OP205074.1,ISOLATE,,MPXV_UK_2022_9000068,
2909,190,OP205074.1,LENGTH,197205.0,,
2910,190,OP205074.1,SEQ_TECH,,Illumina,
2911,190,OP205074.1,COUNTRY,,United Kingdom,
2912,190,OP205074.1,GEO_LOCATION,,United Kingdom,
2913,190,OP205074.1,HOST,,Homo sapiens,
2914,320,OP205075.1,COLLECTION_DATE,,2022-06-11,
2915,320,OP205075.1,RELEASE_DATE,,,2022-08-18
2916,320,OP205075.1,ISOLATE,,MPXV_UK_2022_9000069,
2917,320,OP205075.1,LENGTH,197205.0,,
2918,320,OP205075.1,SEQ_TECH,,Illumina,
2919,320,OP205075.1,COUNTRY,,United Kingdom,
2920,320,OP205075.1,GEO_LOCATION,,United Kingdom,
2921,320,OP205075.1,HOST,,Homo sapiens,
2922,81,OP205076.1,COLLECTION_DATE,,2022-06-09,
2923,81,OP205076.1,RELEASE_DATE,,,2022-08-18
2924,81,OP205076.1,ISOLATE,,MPXV_UK_2022_9000070,
2925,81,OP205076.1,LENGTH,197205.0,,
2926,81,OP205076.1,SEQ_TECH,,Illumina,
2927,81,OP205076.1,COUNTRY,,United Kingdom,
2928,81,OP205076.1,GEO_LOCATION,,United Kingdom,
2929,81,OP205076.1,HOST,,Homo sapiens,
2930,246,OP205077.1,COLLECTION_DATE,,2022-06-09,
2931,246,OP205077.1,RELEASE_DATE,,,2022-08-18
2932,246,OP205077.1,ISOLATE,,MPXV_UK_2022_9000071,
2933,246,OP205077.1,LENGTH,197205.0,,
2934,246,OP205077.1,SEQ_TECH,,Illumina,
2935,246,OP205077.1,COUNTRY,,United Kingdom,
2936,246,OP205077.1,GEO_LOCATION,,United Kingdom,
2937,246,OP205077.1,HOST,,Homo sapiens,
2938,981,OP205078.1,COLLECTION_DATE,,2022-06-09,
2939,981,OP205078.1,RELEASE_DATE,,,2022-08-18
2940,981,OP205078.1,ISOLATE,,MPXV_UK_2022_9000072,
2941,981,OP205078.1,LENGTH,197205.0,,
2942,981,OP205078.1,SEQ_TECH,,Illumina,
2943,981,OP205078.1,COUNTRY,,United Kingdom,
2944,981,OP205078.1,GEO_LOCATION,,United Kingdom,
2945,981,OP205078.1,HOST,,Homo sapiens,
2946,880,OP205079.1,COLLECTION_DATE,,2022-06-09,
2947,880,OP205079.1,RELEASE_DATE,,,2022-08-18
2948,880,OP205079.1,ISOLATE,,MPXV_UK_2022_9000074,
2949,880,OP205079.1,LENGTH,197205.0,,
2950,880,OP205079.1,SEQ_TECH,,Illumina,
2951,880,OP205079.1,COUNTRY,,United Kingdom,
2952,880,OP205079.1,GEO_LOCATION,,United Kingdom,
2953,880,OP205079.1,HOST,,Homo sapiens,
2954,801,OP205080.1,COLLECTION_DATE,,2022-06-09,
2955,801,OP205080.1,RELEASE_DATE,,,2022-08-18
2956,801,OP205080.1,ISOLATE,,MPXV_UK_2022_9000076,
2957,801,OP205080.1,LENGTH,197175.0,,
2958,801,OP205080.1,SEQ_TECH,,Illumina,
2959,801,OP205080.1,COUNTRY,,United Kingdom,
2960,801,OP205080.1,GEO_LOCATION,,United Kingdom,
2961,801,OP205080.1,HOST,,Homo sapiens,
2962,658,OP205081.1,COLLECTION_DATE,,2022-06-14,
2963,658,OP205081.1,RELEASE_DATE,,,2022-08-18
2964,658,OP205081.1,ISOLATE,,MPXV_UK_2022_9000078,
2965,658,OP205081.1,LENGTH,197205.0,,
2966,658,OP205081.1,SEQ_TECH,,Illumina,
2967,658,OP205081.1,COUNTRY,,United Kingdom,
2968,658,OP205081.1,GEO_LOCATION,,United Kingdom,
2969,658,OP205081.1,HOST,,Homo sapiens,
2970,1141,OP205083.1,COLLECTION_DATE,,2022-05-25,
2971,1141,OP205083.1,RELEASE_DATE,,,2022-08-18
2972,1141,OP205083.1,ISOLATE,,MPXV_UK_2022_9000092,
2973,1141,OP205083.1,LENGTH,197165.0,,
2974,1141,OP205083.1,SEQ_TECH,,Illumina,
2975,1141,OP205083.1,COUNTRY,,United Kingdom,
2976,1141,OP205083.1,GEO_LOCATION,,United Kingdom,
2977,1141,OP205083.1,HOST,,Homo sapiens,
2978,9,OP205084.1,COLLECTION_DATE,,2022-05-30,
2979,9,OP205084.1,RELEASE_DATE,,,2022-08-18
2980,9,OP205084.1,ISOLATE,,MPXV_UK_2022_9000093,
2981,9,OP205084.1,LENGTH,197179.0,,
2982,9,OP205084.1,SEQ_TECH,,Illumina,
2983,9,OP205084.1,COUNTRY,,United Kingdom,
2984,9,OP205084.1,GEO_LOCATION,,United Kingdom,
2985,9,OP205084.1,HOST,,Homo sapiens,
2986,1140,OP205085.1,COLLECTION_DATE,,2022-06-07,
2987,1140,OP205085.1,RELEASE_DATE,,,2022-08-18
2988,1140,OP205085.1,ISOLATE,,MPXV_UK_2022_9000096,
2989,1140,OP205085.1,LENGTH,197205.0,,
2990,1140,OP205085.1,SEQ_TECH,,Illumina,
2991,1140,OP205085.1,COUNTRY,,United Kingdom,
2992,1140,OP205085.1,GEO_LOCATION,,United Kingdom,
2993,1140,OP205085.1,HOST,,Homo sapiens,
2994,813,OP205086.1,COLLECTION_DATE,,2022-06-06,
2995,813,OP205086.1,RELEASE_DATE,,,2022-08-18
2996,813,OP205086.1,ISOLATE,,MPXV_UK_2022_9000097,
2997,813,OP205086.1,LENGTH,197203.0,,
2998,813,OP205086.1,SEQ_TECH,,Illumina,
2999,813,OP205086.1,COUNTRY,,United Kingdom,
3000,813,OP205086.1,GEO_LOCATION,,United Kingdom,
3001,813,OP205086.1,HOST,,Homo sapiens,
3002,513,OP205087.1,COLLECTION_DATE,,2022-06-09,
3003,513,OP205087.1,RELEASE_DATE,,,2022-08-18
3004,513,OP205087.1,ISOLATE,,MPXV_UK_2022_9000099,
3005,513,OP205087.1,LENGTH,197165.0,,
3006,513,OP205087.1,SEQ_TECH,,Illumina,
3007,513,OP205087.1,COUNTRY,,United Kingdom,
3008,513,OP205087.1,GEO_LOCATION,,United Kingdom,
3009,513,OP205087.1,HOST,,Homo sapiens,
3010,163,OP205088.1,COLLECTION_DATE,,2022-06-09,
3011,163,OP205088.1,RELEASE_DATE,,,2022-08-18
3012,163,OP205088.1,ISOLATE,,MPXV_UK_2022_9000100,
3013,163,OP205088.1,LENGTH,197165.0,,
3014,163,OP205088.1,SEQ_TECH,,Illumina,
3015,163,OP205088.1,COUNTRY,,United Kingdom,
3016,163,OP205088.1,GEO_LOCATION,,United Kingdom,
3017,163,OP205088.1,HOST,,Homo sapiens,
3018,427,OP205089.1,COLLECTION_DATE,,2022-06-09,
3019,427,OP205089.1,RELEASE_DATE,,,2022-08-18
3020,427,OP205089.1,ISOLATE,,MPXV_UK_2022_9000101,
3021,427,OP205089.1,LENGTH,197205.0,,
3022,427,OP205089.1,SEQ_TECH,,Illumina,
3023,427,OP205089.1,COUNTRY,,United Kingdom,
3024,427,OP205089.1,GEO_LOCATION,,United Kingdom,
3025,427,OP205089.1,HOST,,Homo sapiens,
3026,364,OP205090.1,COLLECTION_DATE,,2022-06-13,
3027,364,OP205090.1,RELEASE_DATE,,,2022-08-18
3028,364,OP205090.1,ISOLATE,,MPXV_UK_2022_9000102,
3029,364,OP205090.1,LENGTH,197205.0,,
3030,364,OP205090.1,SEQ_TECH,,Illumina,
3031,364,OP205090.1,COUNTRY,,United Kingdom,
3032,364,OP205090.1,GEO_LOCATION,,United Kingdom,
3033,364,OP205090.1,HOST,,Homo sapiens,
3034,365,OP205091.1,COLLECTION_DATE,,2022-06-13,
3035,365,OP205091.1,RELEASE_DATE,,,2022-08-18
3036,365,OP205091.1,ISOLATE,,MPXV_UK_2022_9000103,
3037,365,OP205091.1,LENGTH,197205.0,,
3038,365,OP205091.1,SEQ_TECH,,Illumina,
3039,365,OP205091.1,COUNTRY,,United Kingdom,
3040,365,OP205091.1,GEO_LOCATION,,United Kingdom,
3041,365,OP205091.1,HOST,,Homo sapiens,
3042,796,OP205092.1,COLLECTION_DATE,,2022-06-12,
3043,796,OP205092.1,RELEASE_DATE,,,2022-08-18
3044,796,OP205092.1,ISOLATE,,MPXV_UK_2022_9000104,
3045,796,OP205092.1,LENGTH,197207.0,,
3046,796,OP205092.1,SEQ_TECH,,Illumina,
3047,796,OP205092.1,COUNTRY,,United Kingdom,
3048,796,OP205092.1,GEO_LOCATION,,United Kingdom,
3049,796,OP205092.1,HOST,,Homo sapiens,
3050,398,OP205093.1,COLLECTION_DATE,,2022-06-14,
3051,398,OP205093.1,RELEASE_DATE,,,2022-08-18
3052,398,OP205093.1,ISOLATE,,MPXV_UK_2022_9000105,
3053,398,OP205093.1,LENGTH,197205.0,,
3054,398,OP205093.1,SEQ_TECH,,Illumina,
3055,398,OP205093.1,COUNTRY,,United Kingdom,
3056,398,OP205093.1,GEO_LOCATION,,United Kingdom,
3057,398,OP205093.1,HOST,,Homo sapiens,
3058,1104,OP205094.1,COLLECTION_DATE,,2022-06-14,
3059,1104,OP205094.1,RELEASE_DATE,,,2022-08-18
3060,1104,OP205094.1,ISOLATE,,MPXV_UK_2022_9000106,
3061,1104,OP205094.1,LENGTH,197209.0,,
3062,1104,OP205094.1,SEQ_TECH,,Illumina,
3063,1104,OP205094.1,COUNTRY,,United Kingdom,
3064,1104,OP205094.1,GEO_LOCATION,,United Kingdom,
3065,1104,OP205094.1,HOST,,Homo sapiens,
3066,418,OP205096.1,COLLECTION_DATE,,2022-06-14,
3067,418,OP205096.1,RELEASE_DATE,,,2022-08-18
3068,418,OP205096.1,ISOLATE,,MPXV_UK_2022_9000108,
3069,418,OP205096.1,LENGTH,197207.0,,
3070,418,OP205096.1,SEQ_TECH,,Illumina,
3071,418,OP205096.1,COUNTRY,,United Kingdom,
3072,418,OP205096.1,GEO_LOCATION,,United Kingdom,
3073,418,OP205096.1,HOST,,Homo sapiens,
3074,1127,OP205097.1,COLLECTION_DATE,,2022-07-05,
3075,1127,OP205097.1,RELEASE_DATE,,,2022-08-18
3076,1127,OP205097.1,ISOLATE,,MPXV_UK_2022_9000130,
3077,1127,OP205097.1,LENGTH,197205.0,,
3078,1127,OP205097.1,SEQ_TECH,,Illumina,
3079,1127,OP205097.1,COUNTRY,,United Kingdom,
3080,1127,OP205097.1,GEO_LOCATION,,United Kingdom,
3081,1127,OP205097.1,HOST,,Homo sapiens,
3082,131,OP205098.1,COLLECTION_DATE,,2022-07-05,
3083,131,OP205098.1,RELEASE_DATE,,,2022-08-18
3084,131,OP205098.1,ISOLATE,,MPXV_UK_2022_9000131,
3085,131,OP205098.1,LENGTH,197205.0,,
3086,131,OP205098.1,SEQ_TECH,,Illumina,
3087,131,OP205098.1,COUNTRY,,United Kingdom,
3088,131,OP205098.1,GEO_LOCATION,,United Kingdom,
3089,131,OP205098.1,HOST,,Homo sapiens,
3090,105,OP205100.1,COLLECTION_DATE,,2022-07-04,
3091,105,OP205100.1,RELEASE_DATE,,,2022-08-18
3092,105,OP205100.1,ISOLATE,,MPXV_UK_2022_9000134,
3093,105,OP205100.1,LENGTH,197205.0,,
3094,105,OP205100.1,SEQ_TECH,,Illumina,
3095,105,OP205100.1,COUNTRY,,United Kingdom,
3096,105,OP205100.1,GEO_LOCATION,,United Kingdom,
3097,105,OP205100.1,HOST,,Homo sapiens,
3098,266,OP205101.1,COLLECTION_DATE,,2022-07-07,
3099,266,OP205101.1,RELEASE_DATE,,,2022-08-18
3100,266,OP205101.1,ISOLATE,,MPXV_UK_2022_9000136,
3101,266,OP205101.1,LENGTH,197205.0,,
3102,266,OP205101.1,SEQ_TECH,,Illumina,
3103,266,OP205101.1,COUNTRY,,United Kingdom,
3104,266,OP205101.1,GEO_LOCATION,,United Kingdom,
3105,266,OP205101.1,HOST,,Homo sapiens,
3106,1040,OP205102.1,COLLECTION_DATE,,2022-07-07,
3107,1040,OP205102.1,RELEASE_DATE,,,2022-08-18
3108,1040,OP205102.1,ISOLATE,,MPXV_UK_2022_9000137,
3109,1040,OP205102.1,LENGTH,197205.0,,
3110,1040,OP205102.1,SEQ_TECH,,Illumina,
3111,1040,OP205102.1,COUNTRY,,United Kingdom,
3112,1040,OP205102.1,GEO_LOCATION,,United Kingdom,
3113,1040,OP205102.1,HOST,,Homo sapiens,
3114,443,OP205103.1,COLLECTION_DATE,,2022-07-06,
3115,443,OP205103.1,RELEASE_DATE,,,2022-08-18
3116,443,OP205103.1,ISOLATE,,MPXV_UK_2022_9000138,
3117,443,OP205103.1,LENGTH,197189.0,,
3118,443,OP205103.1,SEQ_TECH,,Illumina,
3119,443,OP205103.1,COUNTRY,,United Kingdom,
3120,443,OP205103.1,GEO_LOCATION,,United Kingdom,
3121,443,OP205103.1,HOST,,Homo sapiens,
3122,528,OP205104.1,COLLECTION_DATE,,2022-07-06,
3123,528,OP205104.1,RELEASE_DATE,,,2022-08-18
3124,528,OP205104.1,ISOLATE,,MPXV_UK_2022_9000140,
3125,528,OP205104.1,LENGTH,197205.0,,
3126,528,OP205104.1,SEQ_TECH,,Illumina,
3127,528,OP205104.1,COUNTRY,,United Kingdom,
3128,528,OP205104.1,GEO_LOCATION,,United Kingdom,
3129,528,OP205104.1,HOST,,Homo sapiens,
3130,861,OP205105.1,COLLECTION_DATE,,2022-06-15,
3131,861,OP205105.1,RELEASE_DATE,,,2022-08-18
3132,861,OP205105.1,ISOLATE,,MPXV_UK_2022_9000142,
3133,861,OP205105.1,LENGTH,197199.0,,
3134,861,OP205105.1,SEQ_TECH,,Illumina,
3135,861,OP205105.1,COUNTRY,,United Kingdom,
3136,861,OP205105.1,GEO_LOCATION,,United Kingdom,
3137,861,OP205105.1,HOST,,Homo sapiens,
3138,1033,OP205106.1,COLLECTION_DATE,,2022-06-16,
3139,1033,OP205106.1,RELEASE_DATE,,,2022-08-18
3140,1033,OP205106.1,ISOLATE,,MPXV_UK_2022_9000143,
3141,1033,OP205106.1,LENGTH,197169.0,,
3142,1033,OP205106.1,SEQ_TECH,,Illumina,
3143,1033,OP205106.1,COUNTRY,,United Kingdom,
3144,1033,OP205106.1,GEO_LOCATION,,United Kingdom,
3145,1033,OP205106.1,HOST,,Homo sapiens,
3146,60,OP205107.1,COLLECTION_DATE,,2022-06-16,
3147,60,OP205107.1,RELEASE_DATE,,,2022-08-18
3148,60,OP205107.1,ISOLATE,,MPXV_UK_2022_9000144,
3149,60,OP205107.1,LENGTH,197205.0,,
3150,60,OP205107.1,SEQ_TECH,,Illumina,
3151,60,OP205107.1,COUNTRY,,United Kingdom,
3152,60,OP205107.1,GEO_LOCATION,,United Kingdom,
3153,60,OP205107.1,HOST,,Homo sapiens,
3154,431,OP205108.1,COLLECTION_DATE,,2022-06-16,
3155,431,OP205108.1,RELEASE_DATE,,,2022-08-18
3156,431,OP205108.1,ISOLATE,,MPXV_UK_2022_9000145,
3157,431,OP205108.1,LENGTH,197205.0,,
3158,431,OP205108.1,SEQ_TECH,,Illumina,
3159,431,OP205108.1,COUNTRY,,United Kingdom,
3160,431,OP205108.1,GEO_LOCATION,,United Kingdom,
3161,431,OP205108.1,HOST,,Homo sapiens,
3162,318,OP205109.1,COLLECTION_DATE,,2022-06-13,
3163,318,OP205109.1,RELEASE_DATE,,,2022-08-18
3164,318,OP205109.1,ISOLATE,,MPXV_UK_2022_9000146,
3165,318,OP205109.1,LENGTH,197205.0,,
3166,318,OP205109.1,SEQ_TECH,,Illumina,
3167,318,OP205109.1,COUNTRY,,United Kingdom,
3168,318,OP205109.1,GEO_LOCATION,,United Kingdom,
3169,318,OP205109.1,HOST,,Homo sapiens,
3170,707,OP205110.1,COLLECTION_DATE,,2022-06-14,
3171,707,OP205110.1,RELEASE_DATE,,,2022-08-18
3172,707,OP205110.1,ISOLATE,,MPXV_UK_2022_9000147,
3173,707,OP205110.1,LENGTH,197165.0,,
3174,707,OP205110.1,SEQ_TECH,,Illumina,
3175,707,OP205110.1,COUNTRY,,United Kingdom,
3176,707,OP205110.1,GEO_LOCATION,,United Kingdom,
3177,707,OP205110.1,HOST,,Homo sapiens,
3178,988,OP205111.1,COLLECTION_DATE,,2022-06-14,
3179,988,OP205111.1,RELEASE_DATE,,,2022-08-18
3180,988,OP205111.1,ISOLATE,,MPXV_UK_2022_9000148,
3181,988,OP205111.1,LENGTH,197205.0,,
3182,988,OP205111.1,SEQ_TECH,,Illumina,
3183,988,OP205111.1,COUNTRY,,United Kingdom,
3184,988,OP205111.1,GEO_LOCATION,,United Kingdom,
3185,988,OP205111.1,HOST,,Homo sapiens,
3186,527,OP205112.1,COLLECTION_DATE,,2022-06-14,
3187,527,OP205112.1,RELEASE_DATE,,,2022-08-18
3188,527,OP205112.1,ISOLATE,,MPXV_UK_2022_9000149,
3189,527,OP205112.1,LENGTH,197167.0,,
3190,527,OP205112.1,SEQ_TECH,,Illumina,
3191,527,OP205112.1,COUNTRY,,United Kingdom,
3192,527,OP205112.1,GEO_LOCATION,,United Kingdom,
3193,527,OP205112.1,HOST,,Homo sapiens,
3194,834,OP205113.1,COLLECTION_DATE,,2022-06-16,
3195,834,OP205113.1,RELEASE_DATE,,,2022-08-18
3196,834,OP205113.1,ISOLATE,,MPXV_UK_2022_9000150,
3197,834,OP205113.1,LENGTH,197205.0,,
3198,834,OP205113.1,SEQ_TECH,,Illumina,
3199,834,OP205113.1,COUNTRY,,United Kingdom,
3200,834,OP205113.1,GEO_LOCATION,,United Kingdom,
3201,834,OP205113.1,HOST,,Homo sapiens,
3202,465,OP205114.1,COLLECTION_DATE,,2022-05-16,
3203,465,OP205114.1,RELEASE_DATE,,,2022-08-18
3204,465,OP205114.1,ISOLATE,,MPXV_UK_2022_9000152,
3205,465,OP205114.1,LENGTH,197205.0,,
3206,465,OP205114.1,SEQ_TECH,,Illumina,
3207,465,OP205114.1,COUNTRY,,United Kingdom,
3208,465,OP205114.1,GEO_LOCATION,,United Kingdom,
3209,465,OP205114.1,HOST,,Homo sapiens,
3210,491,OP205115.1,COLLECTION_DATE,,2022-07-07,
3211,491,OP205115.1,RELEASE_DATE,,,2022-08-18
3212,491,OP205115.1,ISOLATE,,MPXV_UK_2022_9000157,
3213,491,OP205115.1,LENGTH,197205.0,,
3214,491,OP205115.1,SEQ_TECH,,Illumina,
3215,491,OP205115.1,COUNTRY,,United Kingdom,
3216,491,OP205115.1,GEO_LOCATION,,United Kingdom,
3217,491,OP205115.1,HOST,,Homo sapiens,
3218,214,OP205116.1,COLLECTION_DATE,,2022-07-07,
3219,214,OP205116.1,RELEASE_DATE,,,2022-08-18
3220,214,OP205116.1,ISOLATE,,MPXV_UK_2022_9000158,
3221,214,OP205116.1,LENGTH,197205.0,,
3222,214,OP205116.1,SEQ_TECH,,Illumina,
3223,214,OP205116.1,COUNTRY,,United Kingdom,
3224,214,OP205116.1,GEO_LOCATION,,United Kingdom,
3225,214,OP205116.1,HOST,,Homo sapiens,
3226,518,OP205117.1,COLLECTION_DATE,,2022-07-04,
3227,518,OP205117.1,RELEASE_DATE,,,2022-08-18
3228,518,OP205117.1,ISOLATE,,MPXV_UK_2022_9000159,
3229,518,OP205117.1,LENGTH,197205.0,,
3230,518,OP205117.1,SEQ_TECH,,Illumina,
3231,518,OP205117.1,COUNTRY,,United Kingdom,
3232,518,OP205117.1,GEO_LOCATION,,United Kingdom,
3233,518,OP205117.1,HOST,,Homo sapiens,
3234,830,OP205118.1,COLLECTION_DATE,,2022-07-05,
3235,830,OP205118.1,RELEASE_DATE,,,2022-08-18
3236,830,OP205118.1,ISOLATE,,MPXV_UK_2022_9000160,
3237,830,OP205118.1,LENGTH,197205.0,,
3238,830,OP205118.1,SEQ_TECH,,Illumina,
3239,830,OP205118.1,COUNTRY,,United Kingdom,
3240,830,OP205118.1,GEO_LOCATION,,United Kingdom,
3241,830,OP205118.1,HOST,,Homo sapiens,
3242,738,OP205119.1,COLLECTION_DATE,,2022-07-05,
3243,738,OP205119.1,RELEASE_DATE,,,2022-08-18
3244,738,OP205119.1,ISOLATE,,MPXV_UK_2022_9000161,
3245,738,OP205119.1,LENGTH,197205.0,,
3246,738,OP205119.1,SEQ_TECH,,Illumina,
3247,738,OP205119.1,COUNTRY,,United Kingdom,
3248,738,OP205119.1,GEO_LOCATION,,United Kingdom,
3249,738,OP205119.1,HOST,,Homo sapiens,
3250,566,OP205120.1,COLLECTION_DATE,,2022-07-07,
3251,566,OP205120.1,RELEASE_DATE,,,2022-08-18
3252,566,OP205120.1,ISOLATE,,MPXV_UK_2022_9000162,
3253,566,OP205120.1,LENGTH,197181.0,,
3254,566,OP205120.1,SEQ_TECH,,Illumina,
3255,566,OP205120.1,COUNTRY,,United Kingdom,
3256,566,OP205120.1,GEO_LOCATION,,United Kingdom,
3257,566,OP205120.1,HOST,,Homo sapiens,
3258,630,OP205121.1,COLLECTION_DATE,,2022-07-05,
3259,630,OP205121.1,RELEASE_DATE,,,2022-08-18
3260,630,OP205121.1,ISOLATE,,MPXV_UK_2022_9000164,
3261,630,OP205121.1,LENGTH,197205.0,,
3262,630,OP205121.1,SEQ_TECH,,Illumina,
3263,630,OP205121.1,COUNTRY,,United Kingdom,
3264,630,OP205121.1,GEO_LOCATION,,United Kingdom,
3265,630,OP205121.1,HOST,,Homo sapiens,
3266,579,OP205122.1,COLLECTION_DATE,,2022-07-04,
3267,579,OP205122.1,RELEASE_DATE,,,2022-08-18
3268,579,OP205122.1,ISOLATE,,MPXV_UK_2022_9000165,
3269,579,OP205122.1,LENGTH,197205.0,,
3270,579,OP205122.1,SEQ_TECH,,Illumina,
3271,579,OP205122.1,COUNTRY,,United Kingdom,
3272,579,OP205122.1,GEO_LOCATION,,United Kingdom,
3273,579,OP205122.1,HOST,,Homo sapiens,
3274,782,OP205123.1,COLLECTION_DATE,,2022-06-30,
3275,782,OP205123.1,RELEASE_DATE,,,2022-08-18
3276,782,OP205123.1,ISOLATE,,MPXV_UK_2022_9000167,
3277,782,OP205123.1,LENGTH,197205.0,,
3278,782,OP205123.1,SEQ_TECH,,Illumina,
3279,782,OP205123.1,COUNTRY,,United Kingdom,
3280,782,OP205123.1,GEO_LOCATION,,United Kingdom,
3281,782,OP205123.1,HOST,,Homo sapiens,
3282,753,OP205124.1,COLLECTION_DATE,,2022-05-26,
3283,753,OP205124.1,RELEASE_DATE,,,2022-08-18
3284,753,OP205124.1,ISOLATE,,MPXV_UK_2022_9000173,
3285,753,OP205124.1,LENGTH,197205.0,,
3286,753,OP205124.1,SEQ_TECH,,Illumina,
3287,753,OP205124.1,COUNTRY,,United Kingdom,
3288,753,OP205124.1,GEO_LOCATION,,United Kingdom,
3289,753,OP205124.1,HOST,,Homo sapiens,
3290,963,OP205125.1,COLLECTION_DATE,,2022-06-24,
3291,963,OP205125.1,RELEASE_DATE,,,2022-08-18
3292,963,OP205125.1,ISOLATE,,MPXV_UK_2022_9000175,
3293,963,OP205125.1,LENGTH,197205.0,,
3294,963,OP205125.1,SEQ_TECH,,Illumina,
3295,963,OP205125.1,COUNTRY,,United Kingdom,
3296,963,OP205125.1,GEO_LOCATION,,United Kingdom,
3297,963,OP205125.1,HOST,,Homo sapiens,
3298,306,OP205126.1,COLLECTION_DATE,,2022-06-26,
3299,306,OP205126.1,RELEASE_DATE,,,2022-08-18
3300,306,OP205126.1,ISOLATE,,MPXV_UK_2022_9000177,
3301,306,OP205126.1,LENGTH,197205.0,,
3302,306,OP205126.1,SEQ_TECH,,Illumina,
3303,306,OP205126.1,COUNTRY,,United Kingdom,
3304,306,OP205126.1,GEO_LOCATION,,United Kingdom,
3305,306,OP205126.1,HOST,,Homo sapiens,
3306,994,OP205127.1,COLLECTION_DATE,,2022-06-27,
3307,994,OP205127.1,RELEASE_DATE,,,2022-08-18
3308,994,OP205127.1,ISOLATE,,MPXV_UK_2022_9000178,
3309,994,OP205127.1,LENGTH,197205.0,,
3310,994,OP205127.1,SEQ_TECH,,Illumina,
3311,994,OP205127.1,COUNTRY,,United Kingdom,
3312,994,OP205127.1,GEO_LOCATION,,United Kingdom,
3313,994,OP205127.1,HOST,,Homo sapiens,
3314,1053,OP205129.1,COLLECTION_DATE,,2022-06-30,
3315,1053,OP205129.1,RELEASE_DATE,,,2022-08-18
3316,1053,OP205129.1,ISOLATE,,MPXV_UK_2022_9000184,
3317,1053,OP205129.1,LENGTH,197205.0,,
3318,1053,OP205129.1,SEQ_TECH,,Illumina,
3319,1053,OP205129.1,COUNTRY,,United Kingdom,
3320,1053,OP205129.1,GEO_LOCATION,,United Kingdom,
3321,1053,OP205129.1,HOST,,Homo sapiens,
3322,697,OP205130.1,COLLECTION_DATE,,2022-06-29,
3323,697,OP205130.1,RELEASE_DATE,,,2022-08-18
3324,697,OP205130.1,ISOLATE,,MPXV_UK_2022_9000185,
3325,697,OP205130.1,LENGTH,197205.0,,
3326,697,OP205130.1,SEQ_TECH,,Illumina,
3327,697,OP205130.1,COUNTRY,,United Kingdom,
3328,697,OP205130.1,GEO_LOCATION,,United Kingdom,
3329,697,OP205130.1,HOST,,Homo sapiens,
3330,82,OP205131.1,COLLECTION_DATE,,2022-06-29,
3331,82,OP205131.1,RELEASE_DATE,,,2022-08-18
3332,82,OP205131.1,ISOLATE,,MPXV_UK_2022_9000186,
3333,82,OP205131.1,LENGTH,197165.0,,
3334,82,OP205131.1,SEQ_TECH,,Illumina,
3335,82,OP205131.1,COUNTRY,,United Kingdom,
3336,82,OP205131.1,GEO_LOCATION,,United Kingdom,
3337,82,OP205131.1,HOST,,Homo sapiens,
3338,1066,OP205132.1,COLLECTION_DATE,,2022-06-28,
3339,1066,OP205132.1,RELEASE_DATE,,,2022-08-18
3340,1066,OP205132.1,ISOLATE,,MPXV_UK_2022_9000187,
3341,1066,OP205132.1,LENGTH,197205.0,,
3342,1066,OP205132.1,SEQ_TECH,,Illumina,
3343,1066,OP205132.1,COUNTRY,,United Kingdom,
3344,1066,OP205132.1,GEO_LOCATION,,United Kingdom,
3345,1066,OP205132.1,HOST,,Homo sapiens,
3346,816,OP205133.1,COLLECTION_DATE,,2022-06-29,
3347,816,OP205133.1,RELEASE_DATE,,,2022-08-18
3348,816,OP205133.1,ISOLATE,,MPXV_UK_2022_9000188,
3349,816,OP205133.1,LENGTH,197205.0,,
3350,816,OP205133.1,SEQ_TECH,,Illumina,
3351,816,OP205133.1,COUNTRY,,United Kingdom,
3352,816,OP205133.1,GEO_LOCATION,,United Kingdom,
3353,816,OP205133.1,HOST,,Homo sapiens,
3354,452,OP205134.1,COLLECTION_DATE,,2022-07-06,
3355,452,OP205134.1,RELEASE_DATE,,,2022-08-18
3356,452,OP205134.1,ISOLATE,,MPXV_UK_2022_9000189,
3357,452,OP205134.1,LENGTH,197205.0,,
3358,452,OP205134.1,SEQ_TECH,,Illumina,
3359,452,OP205134.1,COUNTRY,,United Kingdom,
3360,452,OP205134.1,GEO_LOCATION,,United Kingdom,
3361,452,OP205134.1,HOST,,Homo sapiens,
3362,695,OP205135.1,COLLECTION_DATE,,2022-07-06,
3363,695,OP205135.1,RELEASE_DATE,,,2022-08-18
